subj,exp,item,condition,order,complexity,constituent,position,word,Q,RT
71,e2,3,a,TSV,RC,main-V2,10,ό€ό•,-,518
71,e2,7,a,TSV,RC,main-V2,10,_ΗρΎ,-,665
71,e2,11,a,TSV,RC,main-V2,10,««_ε,-,559
71,e2,15,a,TSV,RC,main-V2,10,ƒ_Θ,-,784
71,e2,19,a,TSV,RC,main-V2,10,Μ–ƒ,-,506
71,e2,23,a,TSV,RC,main-V2,10,_―σ,-,532
72,e2,2,a,TSV,RC,main-V2,10,ρΝζ›,-,506
72,e2,6,a,TSV,RC,main-V2,10,__ξ¨,-,559
72,e2,10,a,TSV,RC,main-V2,10,ΐ®„_,-,293
72,e2,14,a,TSV,RC,main-V2,10,„Ώƒ,-,480
72,e2,18,a,TSV,RC,main-V2,10,_Αƒ’,-,1885
72,e2,22,a,TSV,RC,main-V2,10,ƒμκΏ,-,1660
1,e2,1,a,TSV,RC,,?,Y,1,1776
1,e2,5,a,TSV,RC,,?,Y,1,1980
1,e2,9,a,TSV,RC,,?,Y,1,1143
1,e2,13,a,TSV,RC,,?,N,1,1069
1,e2,17,a,TSV,RC,,?,Y,1,1677
1,e2,21,a,TSV,RC,,?,Y,1,1179
2,e2,4,a,TSV,RC,,?,Y,1,2100
2,e2,8,a,TSV,RC,,?,N,1,1135
2,e2,12,a,TSV,RC,,?,Y,1,2428
2,e2,16,a,TSV,RC,,?,N,1,3889
2,e2,20,a,TSV,RC,,?,N,1,1452
2,e2,24,a,TSV,RC,,?,Y,1,2533
3,e2,3,a,TSV,RC,,?,N,1,1577
3,e2,7,a,TSV,RC,,?,N,1,2065
3,e2,11,a,TSV,RC,,?,N,1,2056
3,e2,15,a,TSV,RC,,?,N,1,1716
3,e2,19,a,TSV,RC,,?,N,1,1428
3,e2,23,a,TSV,RC,,?,N,1,1687
4,e2,2,a,TSV,RC,,?,Y,1,840
4,e2,6,a,TSV,RC,,?,Y,1,1321
4,e2,10,a,TSV,RC,,?,N,1,979
4,e2,14,a,TSV,RC,,?,N,0,7764
4,e2,18,a,TSV,RC,,?,Y,1,1030
4,e2,22,a,TSV,RC,,?,N,1,1084
5,e2,1,a,TSV,RC,,?,Y,1,1233
5,e2,5,a,TSV,RC,,?,Y,1,1064
5,e2,9,a,TSV,RC,,?,Y,1,2423
5,e2,13,a,TSV,RC,,?,N,1,1373
5,e2,17,a,TSV,RC,,?,Y,1,1054
5,e2,21,a,TSV,RC,,?,Y,1,1268
6,e2,4,a,TSV,RC,,?,Y,1,2378
6,e2,8,a,TSV,RC,,?,N,1,1293
6,e2,12,a,TSV,RC,,?,Y,1,2673
6,e2,16,a,TSV,RC,,?,N,1,6627
6,e2,20,a,TSV,RC,,?,N,1,2737
6,e2,24,a,TSV,RC,,?,Y,1,3226
7,e2,3,a,TSV,RC,,?,N,1,1123
7,e2,7,a,TSV,RC,,?,N,1,2389
7,e2,11,a,TSV,RC,,?,N,1,2827
7,e2,15,a,TSV,RC,,?,N,1,1646
7,e2,19,a,TSV,RC,,?,N,1,3425
7,e2,23,a,TSV,RC,,?,N,1,1382
8,e2,2,a,TSV,RC,,?,Y,1,1516
8,e2,6,a,TSV,RC,,?,Y,1,3707
8,e2,10,a,TSV,RC,,?,N,1,1034
8,e2,14,a,TSV,RC,,?,Y,1,1343
8,e2,18,a,TSV,RC,,?,Y,1,1802
8,e2,22,a,TSV,RC,,?,N,1,1536
9,e2,1,a,TSV,RC,,?,Y,1,3858
9,e2,5,a,TSV,RC,,?,Y,1,980
9,e2,9,a,TSV,RC,,?,Y,1,2016
9,e2,13,a,TSV,RC,,?,N,1,3141
9,e2,17,a,TSV,RC,,?,Y,1,2100
9,e2,21,a,TSV,RC,,?,Y,1,1288
10,e2,4,a,TSV,RC,,?,Y,1,1930
10,e2,8,a,TSV,RC,,?,N,1,2504
10,e2,12,a,TSV,RC,,?,Y,1,2185
10,e2,16,a,TSV,RC,,?,N,1,2587
10,e2,20,a,TSV,RC,,?,N,1,1875
10,e2,24,a,TSV,RC,,?,Y,1,3938
11,e2,3,a,TSV,RC,,?,N,1,2002
11,e2,7,a,TSV,RC,,?,N,1,4893
11,e2,11,a,TSV,RC,,?,N,1,2354
11,e2,15,a,TSV,RC,,?,N,1,3460
11,e2,19,a,TSV,RC,,?,N,1,1596
11,e2,23,a,TSV,RC,,?,N,1,1656
12,e2,2,a,TSV,RC,,?,Y,1,1706
12,e2,6,a,TSV,RC,,?,Y,1,2369
12,e2,10,a,TSV,RC,,?,N,1,1603
12,e2,14,a,TSV,RC,,?,Y,1,2922
12,e2,18,a,TSV,RC,,?,Y,1,1143
12,e2,22,a,TSV,RC,,?,N,1,1328
13,e2,1,a,TSV,RC,,?,Y,1,1393
13,e2,5,a,TSV,RC,,?,Y,1,2384
13,e2,9,a,TSV,RC,,?,Y,1,1189
13,e2,13,a,TSV,RC,,?,N,1,1029
13,e2,17,a,TSV,RC,,?,Y,1,1916
13,e2,21,a,TSV,RC,,?,Y,1,1359
14,e2,4,a,TSV,RC,,?,Y,1,4855
14,e2,8,a,TSV,RC,,?,N,1,3768
14,e2,12,a,TSV,RC,,?,Y,1,2887
14,e2,16,a,TSV,RC,,?,N,1,5118
14,e2,20,a,TSV,RC,,?,N,1,6458
14,e2,24,a,TSV,RC,,?,Y,1,5123
15,e2,3,a,TSV,RC,,?,N,1,4153
15,e2,7,a,TSV,RC,,?,N,1,1865
15,e2,11,a,TSV,RC,,?,N,1,1469
15,e2,15,a,TSV,RC,,?,N,1,1583
15,e2,19,a,TSV,RC,,?,N,1,1428
15,e2,23,a,TSV,RC,,?,N,1,1178
16,e2,2,a,TSV,RC,,?,Y,1,2345
16,e2,6,a,TSV,RC,,?,Y,1,1324
16,e2,10,a,TSV,RC,,?,N,1,1084
16,e2,14,a,TSV,RC,,?,Y,1,990
16,e2,18,a,TSV,RC,,?,Y,1,2304
16,e2,22,a,TSV,RC,,?,N,1,1398
17,e2,1,a,TSV,RC,,?,Y,1,2768
17,e2,5,a,TSV,RC,,?,Y,1,2042
17,e2,9,a,TSV,RC,,?,Y,1,3011
17,e2,13,a,TSV,RC,,?,N,1,3086
17,e2,17,a,TSV,RC,,?,Y,1,2360
17,e2,21,a,TSV,RC,,?,Y,1,2673
18,e2,4,a,TSV,RC,,?,Y,1,4272
18,e2,8,a,TSV,RC,,?,N,1,1891
18,e2,12,a,TSV,RC,,?,Y,1,2782
18,e2,16,a,TSV,RC,,?,N,1,4522
18,e2,20,a,TSV,RC,,?,N,1,3747
18,e2,24,a,TSV,RC,,?,Y,1,3709
19,e2,3,a,TSV,RC,,?,N,1,4645
19,e2,7,a,TSV,RC,,?,N,1,1344
19,e2,11,a,TSV,RC,,?,N,1,1458
19,e2,15,a,TSV,RC,,?,N,1,1746
19,e2,19,a,TSV,RC,,?,N,1,1394
19,e2,23,a,TSV,RC,,?,N,1,1408
20,e2,2,a,TSV,RC,,?,Y,1,3575
20,e2,6,a,TSV,RC,,?,Y,1,2952
20,e2,10,a,TSV,RC,,?,N,1,3086
20,e2,14,a,TSV,RC,,?,Y,1,3095
20,e2,18,a,TSV,RC,,?,Y,1,2982
20,e2,22,a,TSV,RC,,?,N,1,6297
21,e2,1,a,TSV,RC,,?,Y,1,3590
21,e2,5,a,TSV,RC,,?,Y,1,2420
21,e2,9,a,TSV,RC,,?,Y,1,2384
21,e2,13,a,TSV,RC,,?,N,1,3335
21,e2,17,a,TSV,RC,,?,Y,1,3469
21,e2,21,a,TSV,RC,,?,Y,1,3948
22,e2,4,a,TSV,RC,,?,Y,1,4197
22,e2,8,a,TSV,RC,,?,N,1,1174
22,e2,12,a,TSV,RC,,?,Y,1,1140
22,e2,16,a,TSV,RC,,?,N,1,3903
22,e2,20,a,TSV,RC,,?,N,1,3679
22,e2,24,a,TSV,RC,,?,Y,1,2404
23,e2,3,a,TSV,RC,,?,N,1,1173
23,e2,7,a,TSV,RC,,?,N,1,1014
23,e2,11,a,TSV,RC,,?,N,1,1438
23,e2,15,a,TSV,RC,,?,N,1,1573
23,e2,19,a,TSV,RC,,?,N,1,1269
23,e2,23,a,TSV,RC,,?,N,1,1533
24,e2,2,a,TSV,RC,,?,Y,1,1098
24,e2,6,a,TSV,RC,,?,Y,1,1214
24,e2,10,a,TSV,RC,,?,N,1,1219
24,e2,14,a,TSV,RC,,?,Y,1,925
24,e2,18,a,TSV,RC,,?,Y,1,920
24,e2,22,a,TSV,RC,,?,N,1,1243
25,e2,1,a,TSV,RC,,?,Y,1,1831
25,e2,5,a,TSV,RC,,?,Y,1,3390
25,e2,9,a,TSV,RC,,?,Y,1,3151
25,e2,13,a,TSV,RC,,?,N,1,1816
25,e2,17,a,TSV,RC,,?,Y,1,2548
25,e2,21,a,TSV,RC,,?,Y,1,3510
26,e2,4,a,TSV,RC,,?,Y,1,12180
26,e2,8,a,TSV,RC,,?,N,1,1742
26,e2,12,a,TSV,RC,,?,Y,1,3883
26,e2,16,a,TSV,RC,,?,N,1,5766
26,e2,20,a,TSV,RC,,?,N,1,1851
26,e2,24,a,TSV,RC,,?,Y,1,4735
27,e2,3,a,TSV,RC,,?,N,1,2389
27,e2,7,a,TSV,RC,,?,N,1,1806
27,e2,11,a,TSV,RC,,?,N,1,3411
27,e2,15,a,TSV,RC,,?,N,1,3434
27,e2,19,a,TSV,RC,,?,N,1,1632
27,e2,23,a,TSV,RC,,?,N,1,1717
28,e2,2,a,TSV,RC,,?,Y,1,1328
28,e2,6,a,TSV,RC,,?,Y,1,1074
28,e2,10,a,TSV,RC,,?,N,1,1597
28,e2,14,a,TSV,RC,,?,Y,1,1523
28,e2,18,a,TSV,RC,,?,Y,1,1169
28,e2,22,a,TSV,RC,,?,N,1,1926
29,e2,1,a,TSV,RC,,?,Y,1,1522
29,e2,5,a,TSV,RC,,?,Y,1,1553
29,e2,9,a,TSV,RC,,?,Y,1,965
29,e2,13,a,TSV,RC,,?,N,1,1084
29,e2,17,a,TSV,RC,,?,Y,1,1029
29,e2,21,a,TSV,RC,,?,Y,1,1134
30,e2,4,a,TSV,RC,,?,Y,1,3230
30,e2,8,a,TSV,RC,,?,N,1,1508
30,e2,12,a,TSV,RC,,?,Y,1,1726
30,e2,16,a,TSV,RC,,?,N,1,4110
30,e2,20,a,TSV,RC,,?,N,1,1443
30,e2,24,a,TSV,RC,,?,Y,1,1662
31,e2,3,a,TSV,RC,,?,N,1,1701
31,e2,7,a,TSV,RC,,?,N,1,1169
31,e2,11,a,TSV,RC,,?,N,1,1433
31,e2,15,a,TSV,RC,,?,N,1,2170
31,e2,19,a,TSV,RC,,?,N,1,1239
31,e2,23,a,TSV,RC,,?,N,1,1199
32,e2,2,a,TSV,RC,,?,Y,1,1233
32,e2,6,a,TSV,RC,,?,Y,1,1088
32,e2,10,a,TSV,RC,,?,N,1,1010
32,e2,14,a,TSV,RC,,?,Y,1,994
32,e2,18,a,TSV,RC,,?,Y,1,706
32,e2,22,a,TSV,RC,,?,N,1,1233
33,e2,1,a,TSV,RC,,?,Y,1,1817
33,e2,5,a,TSV,RC,,?,Y,1,2180
33,e2,9,a,TSV,RC,,?,Y,1,1806
33,e2,13,a,TSV,RC,,?,N,1,2010
33,e2,17,a,TSV,RC,,?,Y,1,2130
33,e2,21,a,TSV,RC,,?,Y,1,2056
34,e2,4,a,TSV,RC,,?,Y,1,11180
34,e2,8,a,TSV,RC,,?,N,1,2424
34,e2,12,a,TSV,RC,,?,Y,1,2439
34,e2,16,a,TSV,RC,,?,N,1,9119
34,e2,20,a,TSV,RC,,?,N,1,4511
34,e2,24,a,TSV,RC,,?,Y,1,4705
35,e2,3,a,TSV,RC,,?,N,1,1950
35,e2,7,a,TSV,RC,,?,N,1,875
35,e2,11,a,TSV,RC,,?,N,1,1309
35,e2,15,a,TSV,RC,,?,N,1,1576
35,e2,19,a,TSV,RC,,?,N,1,1770
35,e2,23,a,TSV,RC,,?,N,1,2190
36,e2,2,a,TSV,RC,,?,Y,1,1153
36,e2,6,a,TSV,RC,,?,Y,1,875
36,e2,10,a,TSV,RC,,?,N,1,1069
36,e2,14,a,TSV,RC,,?,Y,1,1547
36,e2,18,a,TSV,RC,,?,Y,1,1268
36,e2,22,a,TSV,RC,,?,N,1,1389
37,e2,1,a,TSV,RC,,?,Y,1,1347
37,e2,5,a,TSV,RC,,?,Y,1,1289
37,e2,9,a,TSV,RC,,?,Y,1,1213
37,e2,13,a,TSV,RC,,?,N,1,1672
37,e2,17,a,TSV,RC,,?,Y,1,6099
37,e2,21,a,TSV,RC,,?,Y,1,1009
38,e2,4,a,TSV,RC,,?,Y,1,2748
38,e2,8,a,TSV,RC,,?,N,1,1006
38,e2,12,a,TSV,RC,,?,Y,1,1638
38,e2,16,a,TSV,RC,,?,N,1,3455
38,e2,20,a,TSV,RC,,?,N,1,2504
38,e2,24,a,TSV,RC,,?,Y,1,1049
39,e2,3,a,TSV,RC,,?,N,1,885
39,e2,7,a,TSV,RC,,?,N,1,1225
39,e2,11,a,TSV,RC,,?,N,1,999
39,e2,15,a,TSV,RC,,?,N,1,1342
39,e2,19,a,TSV,RC,,?,N,1,1204
39,e2,23,a,TSV,RC,,?,N,1,1428
40,e2,2,a,TSV,RC,,?,Y,1,1328
40,e2,6,a,TSV,RC,,?,Y,1,2181
40,e2,10,a,TSV,RC,,?,N,1,1129
40,e2,14,a,TSV,RC,,?,Y,1,1423
40,e2,18,a,TSV,RC,,?,Y,1,1572
40,e2,22,a,TSV,RC,,?,N,1,1194
41,e2,1,a,TSV,RC,,?,Y,1,2030
41,e2,5,a,TSV,RC,,?,Y,1,3220
41,e2,9,a,TSV,RC,,?,Y,1,5212
41,e2,13,a,TSV,RC,,?,N,1,3077
41,e2,17,a,TSV,RC,,?,Y,1,7702
41,e2,21,a,TSV,RC,,?,Y,1,3081
42,e2,4,a,TSV,RC,,?,Y,1,3366
42,e2,8,a,TSV,RC,,?,N,1,2449
42,e2,12,a,TSV,RC,,?,Y,1,2733
42,e2,16,a,TSV,RC,,?,N,1,5546
42,e2,20,a,TSV,RC,,?,N,1,2419
42,e2,24,a,TSV,RC,,?,Y,1,3748
43,e2,3,a,TSV,RC,,?,N,1,1357
43,e2,7,a,TSV,RC,,?,N,1,1411
43,e2,11,a,TSV,RC,,?,N,1,2443
43,e2,15,a,TSV,RC,,?,N,1,2862
43,e2,19,a,TSV,RC,,?,N,1,1028
43,e2,23,a,TSV,RC,,?,N,1,1029
44,e2,2,a,TSV,RC,,?,Y,1,820
44,e2,6,a,TSV,RC,,?,Y,1,978
44,e2,10,a,TSV,RC,,?,N,1,2444
44,e2,14,a,TSV,RC,,?,Y,1,1129
44,e2,18,a,TSV,RC,,?,Y,1,881
44,e2,22,a,TSV,RC,,?,N,1,1248
45,e2,1,a,TSV,RC,,?,Y,1,1727
45,e2,5,a,TSV,RC,,?,Y,1,1030
45,e2,9,a,TSV,RC,,?,Y,1,1668
45,e2,13,a,TSV,RC,,?,N,1,1448
45,e2,17,a,TSV,RC,,?,Y,1,1039
45,e2,21,a,TSV,RC,,?,Y,1,2594
46,e2,4,a,TSV,RC,,?,Y,1,3888
46,e2,8,a,TSV,RC,,?,N,1,2276
46,e2,12,a,TSV,RC,,?,Y,1,2415
46,e2,16,a,TSV,RC,,?,N,1,2419
46,e2,20,a,TSV,RC,,?,N,1,2776
46,e2,24,a,TSV,RC,,?,Y,1,3470
47,e2,3,a,TSV,RC,,?,N,1,1597
47,e2,7,a,TSV,RC,,?,N,1,1735
47,e2,11,a,TSV,RC,,?,N,1,2061
47,e2,15,a,TSV,RC,,?,N,1,6642
47,e2,19,a,TSV,RC,,?,N,1,2146
47,e2,23,a,TSV,RC,,?,N,1,1881
48,e2,2,a,TSV,RC,,?,Y,1,1643
48,e2,6,a,TSV,RC,,?,Y,1,1588
48,e2,10,a,TSV,RC,,?,N,1,2199
48,e2,14,a,TSV,RC,,?,Y,1,3250
48,e2,18,a,TSV,RC,,?,Y,1,1318
48,e2,22,a,TSV,RC,,?,N,1,1547
49,e2,1,a,TSV,RC,,?,Y,1,10281
49,e2,5,a,TSV,RC,,?,Y,1,1164
49,e2,9,a,TSV,RC,,?,Y,1,3873
49,e2,13,a,TSV,RC,,?,N,1,1064
49,e2,17,a,TSV,RC,,?,Y,1,7105
49,e2,21,a,TSV,RC,,?,Y,1,1591
50,e2,4,a,TSV,RC,,?,Y,1,3593
50,e2,8,a,TSV,RC,,?,N,1,3255
50,e2,12,a,TSV,RC,,?,Y,1,3271
50,e2,16,a,TSV,RC,,?,N,1,3508
50,e2,20,a,TSV,RC,,?,N,1,6258
50,e2,24,a,TSV,RC,,?,Y,1,4400
51,e2,3,a,TSV,RC,,?,N,1,1758
51,e2,7,a,TSV,RC,,?,N,1,1322
51,e2,11,a,TSV,RC,,?,N,1,1628
51,e2,15,a,TSV,RC,,?,N,1,3011
51,e2,19,a,TSV,RC,,?,N,1,1243
51,e2,23,a,TSV,RC,,?,N,1,1547
52,e2,2,a,TSV,RC,,?,Y,1,1144
52,e2,6,a,TSV,RC,,?,Y,1,2274
52,e2,10,a,TSV,RC,,?,N,1,989
52,e2,14,a,TSV,RC,,?,Y,1,1208
52,e2,18,a,TSV,RC,,?,Y,1,1109
52,e2,22,a,TSV,RC,,?,N,1,1148
53,e2,1,a,TSV,RC,,?,Y,1,999
53,e2,5,a,TSV,RC,,?,Y,1,1043
53,e2,9,a,TSV,RC,,?,Y,1,1029
53,e2,13,a,TSV,RC,,?,N,1,970
53,e2,17,a,TSV,RC,,?,Y,1,1008
53,e2,21,a,TSV,RC,,?,Y,1,1049
54,e2,4,a,TSV,RC,,?,Y,1,2418
54,e2,8,a,TSV,RC,,?,N,1,3234
54,e2,12,a,TSV,RC,,?,Y,1,3668
54,e2,16,a,TSV,RC,,?,N,1,7308
54,e2,20,a,TSV,RC,,?,N,1,2831
54,e2,24,a,TSV,RC,,?,Y,1,5834
55,e2,3,a,TSV,RC,,?,N,1,3046
55,e2,7,a,TSV,RC,,?,N,1,1970
55,e2,11,a,TSV,RC,,?,N,1,2383
55,e2,15,a,TSV,RC,,?,N,1,1676
55,e2,19,a,TSV,RC,,?,N,1,1762
55,e2,23,a,TSV,RC,,?,N,1,1392
56,e2,2,a,TSV,RC,,?,Y,1,4181
56,e2,6,a,TSV,RC,,?,Y,1,4994
56,e2,10,a,TSV,RC,,?,N,1,2483
56,e2,14,a,TSV,RC,,?,Y,1,7627
56,e2,18,a,TSV,RC,,?,Y,1,3449
56,e2,22,a,TSV,RC,,?,N,1,2872
57,e2,1,a,TSV,RC,,?,Y,1,1172
57,e2,5,a,TSV,RC,,?,Y,1,1751
57,e2,9,a,TSV,RC,,?,Y,1,2797
57,e2,13,a,TSV,RC,,?,N,1,1443
57,e2,17,a,TSV,RC,,?,Y,1,1671
57,e2,21,a,TSV,RC,,?,Y,1,1666
58,e2,4,a,TSV,RC,,?,Y,1,4002
58,e2,8,a,TSV,RC,,?,N,1,1915
58,e2,12,a,TSV,RC,,?,Y,1,745
58,e2,16,a,TSV,RC,,?,N,1,1830
58,e2,20,a,TSV,RC,,?,N,1,1119
58,e2,24,a,TSV,RC,,?,Y,1,2607
60,e2,2,a,TSV,RC,,?,Y,1,1430
60,e2,6,a,TSV,RC,,?,Y,1,1508
60,e2,10,a,TSV,RC,,?,N,1,1747
60,e2,14,a,TSV,RC,,?,Y,1,2016
60,e2,18,a,TSV,RC,,?,Y,1,1638
60,e2,22,a,TSV,RC,,?,N,1,1329
61,e2,1,a,TSV,RC,,?,Y,1,1696
61,e2,5,a,TSV,RC,,?,Y,1,1793
61,e2,9,a,TSV,RC,,?,Y,1,1231
61,e2,13,a,TSV,RC,,?,N,1,2553
61,e2,17,a,TSV,RC,,?,Y,1,6177
61,e2,21,a,TSV,RC,,?,Y,1,2878
62,e2,4,a,TSV,RC,,?,Y,1,2486
62,e2,8,a,TSV,RC,,?,N,1,1754
62,e2,12,a,TSV,RC,,?,Y,1,4995
62,e2,16,a,TSV,RC,,?,N,1,4973
62,e2,20,a,TSV,RC,,?,N,1,2432
62,e2,24,a,TSV,RC,,?,Y,1,3169
63,e2,3,a,TSV,RC,,?,N,1,1569
63,e2,7,a,TSV,RC,,?,N,1,2083
63,e2,11,a,TSV,RC,,?,N,1,1835
63,e2,15,a,TSV,RC,,?,N,1,2560
63,e2,19,a,TSV,RC,,?,N,1,1970
63,e2,23,a,TSV,RC,,?,N,1,1796
64,e2,2,a,TSV,RC,,?,Y,1,1483
64,e2,6,a,TSV,RC,,?,Y,1,1590
64,e2,10,a,TSV,RC,,?,N,1,1496
64,e2,14,a,TSV,RC,,?,Y,1,1215
64,e2,18,a,TSV,RC,,?,Y,1,1555
64,e2,22,a,TSV,RC,,?,N,1,1489
65,e2,1,a,TSV,RC,,?,Y,1,934
65,e2,5,a,TSV,RC,,?,Y,1,820
65,e2,9,a,TSV,RC,,?,Y,1,2603
65,e2,13,a,TSV,RC,,?,N,1,1259
65,e2,17,a,TSV,RC,,?,Y,1,872
65,e2,21,a,TSV,RC,,?,Y,1,1311
66,e2,4,a,TSV,RC,,?,Y,1,2036
66,e2,8,a,TSV,RC,,?,N,1,1287
66,e2,12,a,TSV,RC,,?,Y,1,2171
66,e2,16,a,TSV,RC,,?,N,1,1937
66,e2,20,a,TSV,RC,,?,N,1,1469
66,e2,24,a,TSV,RC,,?,Y,1,1429
67,e2,3,a,TSV,RC,,?,N,1,2199
67,e2,7,a,TSV,RC,,?,N,1,1038
67,e2,11,a,TSV,RC,,?,N,1,1253
67,e2,15,a,TSV,RC,,?,N,1,2443
67,e2,19,a,TSV,RC,,?,N,1,1035
67,e2,23,a,TSV,RC,,?,N,1,1794
68,e2,2,a,TSV,RC,,?,Y,1,2099
68,e2,6,a,TSV,RC,,?,Y,1,3917
68,e2,10,a,TSV,RC,,?,N,1,3636
68,e2,14,a,TSV,RC,,?,Y,1,3791
68,e2,18,a,TSV,RC,,?,Y,1,2795
68,e2,22,a,TSV,RC,,?,N,1,2882
69,e2,1,a,TSV,RC,,?,Y,1,1888
69,e2,5,a,TSV,RC,,?,Y,1,2397
69,e2,9,a,TSV,RC,,?,Y,1,1619
69,e2,13,a,TSV,RC,,?,N,1,3590
69,e2,17,a,TSV,RC,,?,Y,1,2684
69,e2,21,a,TSV,RC,,?,Y,1,1515
70,e2,4,a,TSV,RC,,?,Y,1,1358
70,e2,8,a,TSV,RC,,?,N,1,1646
70,e2,12,a,TSV,RC,,?,Y,1,2114
70,e2,16,a,TSV,RC,,?,Y,0,13282
70,e2,20,a,TSV,RC,,?,N,1,1244
70,e2,24,a,TSV,RC,,?,Y,1,2334
71,e2,3,a,TSV,RC,,?,N,1,2205
71,e2,7,a,TSV,RC,,?,N,1,2940
71,e2,11,a,TSV,RC,,?,N,1,4333
71,e2,15,a,TSV,RC,,?,N,1,7747
71,e2,19,a,TSV,RC,,?,N,1,2347
71,e2,23,a,TSV,RC,,?,N,1,2298
72,e2,2,a,TSV,RC,,?,Y,1,3408
72,e2,6,a,TSV,RC,,?,Y,1,2273
72,e2,10,a,TSV,RC,,?,N,1,2483
72,e2,14,a,TSV,RC,,?,Y,1,2913
72,e2,18,a,TSV,RC,,?,Y,1,5237
72,e2,22,a,TSV,RC,,?,N,1,4671
1,e2,2,b,SVO,RC,RC-V1,0,μ_΅¨,-,879
1,e2,6,b,SVO,RC,RC-V1,0,®ς«_,-,470
1,e2,10,b,SVO,RC,RC-V1,0,Λ…ξς,-,650
1,e2,14,b,SVO,RC,RC-V1,0,_Άρ‰,-,740
1,e2,18,b,SVO,RC,RC-V1,0,οόρ‰,-,501
1,e2,22,b,SVO,RC,RC-V1,0,Λ…ρ‰,-,366
2,e2,1,b,SVO,RC,RC-V1,0,όρξς,-,466
2,e2,5,b,SVO,RC,RC-V1,0,μ΅_§,-,405
2,e2,9,b,SVO,RC,RC-V1,0,ν‡_Η,-,485
2,e2,13,b,SVO,RC,RC-V1,0,…¤_…,-,725
2,e2,17,b,SVO,RC,RC-V1,0,_€ΛΏ,-,441
2,e2,21,b,SVO,RC,RC-V1,0,ιι…ο,-,565
3,e2,4,b,SVO,RC,RC-V1,0,„‡_‘,-,442
3,e2,8,b,SVO,RC,RC-V1,0,ƒ®ξς,-,331
3,e2,12,b,SVO,RC,RC-V1,0,κ®_,-,316
3,e2,16,b,SVO,RC,RC-V1,0,±†Μ‰,-,302
3,e2,20,b,SVO,RC,RC-V1,0,_Ά…―,-,306
3,e2,24,b,SVO,RC,RC-V1,0,όΌο_,-,246
4,e2,3,b,SVO,RC,RC-V1,0,κΒρ‰,-,187
4,e2,7,b,SVO,RC,RC-V1,0,…εη_,-,232
4,e2,11,b,SVO,RC,RC-V1,0,_Ηµ_,-,226
4,e2,15,b,SVO,RC,RC-V1,0,_Θμ_,-,291
4,e2,19,b,SVO,RC,RC-V1,0,_―_Ά,-,262
4,e2,23,b,SVO,RC,RC-V1,0,μ_Θ¦,-,256
5,e2,2,b,SVO,RC,RC-V1,0,μ_΅¨,-,346
5,e2,6,b,SVO,RC,RC-V1,0,®ς«_,-,291
5,e2,10,b,SVO,RC,RC-V1,0,Λ…ξς,-,401
5,e2,14,b,SVO,RC,RC-V1,0,_Άρ‰,-,452
5,e2,18,b,SVO,RC,RC-V1,0,οόρ‰,-,381
5,e2,22,b,SVO,RC,RC-V1,0,Λ…ρ‰,-,411
6,e2,1,b,SVO,RC,RC-V1,0,όρξς,-,271
6,e2,5,b,SVO,RC,RC-V1,0,μ΅_§,-,241
6,e2,9,b,SVO,RC,RC-V1,0,ν‡_Η,-,266
6,e2,13,b,SVO,RC,RC-V1,0,…¤_…,-,251
6,e2,17,b,SVO,RC,RC-V1,0,_€ΛΏ,-,331
6,e2,21,b,SVO,RC,RC-V1,0,ιι…ο,-,431
7,e2,4,b,SVO,RC,RC-V1,0,„‡_‘,-,600
7,e2,8,b,SVO,RC,RC-V1,0,ƒ®ξς,-,909
7,e2,12,b,SVO,RC,RC-V1,0,κ®_,-,365
7,e2,16,b,SVO,RC,RC-V1,0,±†Μ‰,-,342
7,e2,20,b,SVO,RC,RC-V1,0,_Ά…―,-,1323
7,e2,24,b,SVO,RC,RC-V1,0,όΌο_,-,431
8,e2,3,b,SVO,RC,RC-V1,0,κΒρ‰,-,331
8,e2,7,b,SVO,RC,RC-V1,0,…εη_,-,261
8,e2,11,b,SVO,RC,RC-V1,0,_Ηµ_,-,341
8,e2,15,b,SVO,RC,RC-V1,0,_Θμ_,-,291
8,e2,19,b,SVO,RC,RC-V1,0,_―_Ά,-,316
8,e2,23,b,SVO,RC,RC-V1,0,μ_Θ¦,-,286
9,e2,2,b,SVO,RC,RC-V1,0,μ_΅¨,-,381
9,e2,6,b,SVO,RC,RC-V1,0,®ς«_,-,321
9,e2,10,b,SVO,RC,RC-V1,0,Λ…ξς,-,331
9,e2,14,b,SVO,RC,RC-V1,0,_Άρ‰,-,315
9,e2,18,b,SVO,RC,RC-V1,0,οόρ‰,-,406
9,e2,22,b,SVO,RC,RC-V1,0,Λ…ρ‰,-,524
10,e2,1,b,SVO,RC,RC-V1,0,όρξς,-,734
10,e2,5,b,SVO,RC,RC-V1,0,μ΅_§,-,343
10,e2,9,b,SVO,RC,RC-V1,0,ν‡_Η,-,321
10,e2,13,b,SVO,RC,RC-V1,0,…¤_…,-,332
10,e2,17,b,SVO,RC,RC-V1,0,_€ΛΏ,-,590
10,e2,21,b,SVO,RC,RC-V1,0,ιι…ο,-,380
11,e2,4,b,SVO,RC,RC-V1,0,„‡_‘,-,1339
11,e2,8,b,SVO,RC,RC-V1,0,ƒ®ξς,-,501
11,e2,12,b,SVO,RC,RC-V1,0,κ®_,-,604
11,e2,16,b,SVO,RC,RC-V1,0,±†Μ‰,-,397
